0,1,2,3,4,5
Thu Jul 30 13:01:35 +0000 2020,"RT @GrammyGC5: 💫 Google's 200K employees to work from home until at least summer 2021.

💫 Citing the health of employees &amp; customers.

💫 Pu…",6,"[{""💫"":2},{""💫"":2},{""💫"":2}]",,[]
Thu Jul 30 13:01:30 +0000 2020,A months-long COVID-19 lockdown means the majority of Canada’s workforce that has transitioned from an office space… https://t.co/d9NScLoVf3,0,[],,[]
Thu Jul 30 13:01:29 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/TyXE3bgTPn",0,[],,[]
Thu Jul 30 13:01:29 +0000 2020,"A real estate message from Shaw Sells DC

Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work c… https://t.co/HGzjeiBQGN",0,[],,[]
Thu Jul 30 13:01:27 +0000 2020,"As more and more companies go remote, empowering teams to #automate processes on their own is more important than e… https://t.co/OOxj6pH9Hq",2,"[{""important"":2}]",,[]
Thu Jul 30 13:01:27 +0000 2020,HR professionals: How are you taking advantage of your new remote work schedule? Do you find yourself working more hours or less?,2,"[{""advantage"":2}]",,[]
Thu Jul 30 13:01:27 +0000 2020,RT @goarkus: Chief information officers are stepping beyond their traditional roles to help spearhead employee-focused mental health and we…,4,"[{""spearhead"":2},{""help"":2}]",,[]
Thu Jul 30 13:01:21 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/EYUKQ48yoT",0,[],,[]
Thu Jul 30 13:01:21 +0000 2020,"Take a look at this...

As remote work continues on for many businesses and Americans weigh the risks of being in..… https://t.co/ojw5xIxRP6",-2,"[{""risks"":-2}]",,"[""risks""]"
Thu Jul 30 13:01:11 +0000 2020,"Some really interesting responses here especially for SaaS founders looking at remote-work. 

Overall, VCs do not b… https://t.co/dGOesjKHDf",2,"[{""interesting"":2}]",,[]
Thu Jul 30 13:01:10 +0000 2020,#WFH | 1 in 7 remote staff have done THIS for work video calls https://t.co/05DrJEItx9 | #wellbeing #backtowork,0,[],,[]
Thu Jul 30 13:01:08 +0000 2020,"Families, as we begin work with all of our staff through virtual learning today, our offices will be closed today a… https://t.co/iQbaNeQ3K7",0,[],,[]
Thu Jul 30 13:01:01 +0000 2020,RT @wef: These places will pay remote workers to move there during COVID-19 https://t.co/oboVy2RAGt #work #employment https://t.co/qsdekMkE…,-1,"[{""pay"":-1}]",,"[""pay""]"
Thu Jul 30 13:00:59 +0000 2020,"If you're looking for work in #Lakeland, FL, check out this #Banking job via the link in our bio: Onscreen Member A… https://t.co/GG2KCwNWm0",0,[],,[]
Thu Jul 30 13:00:56 +0000 2020,"#OwntheLifestyle™ 850-434-9444

As remote work continues on for many businesses and Americans weigh the risks of be… https://t.co/eVIss8ufQR",-2,"[{""risks"":-2}]",,"[""risks""]"
Thu Jul 30 13:00:51 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/idv4dg8pNv",0,[],,[]
Thu Jul 30 13:00:48 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/dI8OhwphK5",0,[],,[]
Thu Jul 30 13:00:41 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/wlTbSExW4X",0,[],,[]
Thu Jul 30 13:00:39 +0000 2020,Ready to rev your remote work engines? @Tesla is hiring customer support specialists with at least one year of expe… https://t.co/6rX6ZCRl9I,2,"[{""support"":2}]",,[]
Thu Jul 30 13:00:38 +0000 2020,Check out this podcast where I shared some of the great work that @RSSinformation did during remote learning and th… https://t.co/vmF01ntIKP,4,"[{""great"":3},{""shared"":1}]",,[]
Thu Jul 30 13:00:33 +0000 2020,"Real estate news for you

Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for… https://t.co/58WLC4k9mh",0,[],,[]
Thu Jul 30 13:00:26 +0000 2020,Did you miss our webinar with @ArubaNetworks? In this session we learn how to ensure your employees are in the safe… https://t.co/7ZotVet5SX,-1,"[{""ensure"":1},{""miss"":-2}]",,"[""miss""]"
Thu Jul 30 13:00:25 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/r3kyhhlld8",0,[],,[]
Thu Jul 30 13:00:20 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/oW4qb8iFS2",0,[],,[]
Thu Jul 30 13:00:20 +0000 2020,"As remote work continues on for many businesses and Americans weigh the risks of being in...

Reach me at 📲 561-281… https://t.co/v3NHJARu7V",0,"[{""📲"":1},{""reach"":1},{""risks"":-2}]",,"[""risks""]"
Thu Jul 30 13:00:17 +0000 2020,"@MollyJongFast Do I even have to dignify Jrs tweet with a comment?   Speaking as an educator, we all want to go bac… https://t.co/gKW2szqRT1",1,"[{""want"":1}]",,[]
Thu Jul 30 13:00:15 +0000 2020,Wouldn't this be an interesting change? I'm curious about what this will do for areas like ours. If you could work… https://t.co/T8pLukuglM,5,"[{""like"":2},{""curious"":1},{""interesting"":2}]",,[]
Thu Jul 30 13:00:11 +0000 2020,We recently sponsored a Hack Chat with @Hack_Diversity! Our product teams chatted w/ 25 Hack.Diversity fellows abou… https://t.co/hWueVdYUbz,0,[],,[]
Thu Jul 30 13:00:09 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/qNbcGnkE1A",0,[],,[]
Thu Jul 30 13:00:07 +0000 2020,Six leading investors assess the remote-work startup landscape https://t.co/dCoggomjTm,2,"[{""leading"":2}]",,[]
Thu Jul 30 13:00:06 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/hdpjCcFicw",0,[],,[]
Thu Jul 30 13:00:05 +0000 2020,"As #remotework takes root, do tech workers face pay cuts and what does this mean in the long run for both employers… https://t.co/wSQWYwZVXB",-2,"[{""cuts"":-1},{""pay"":-1}]",,"[""cuts"",""pay""]"
Thu Jul 30 13:00:04 +0000 2020,Four rules for keeping teams connected as we enter phase two of working remotely and shift the way we work for the… https://t.co/6vYJXubSUH,0,[],,[]
Thu Jul 30 13:00:04 +0000 2020,"Will We See a Surge of Homebuyers Moving to the Suburbs?
As remote work continues on for many businesses and Americ… https://t.co/DT1R20O9vL",0,[],,[]
Thu Jul 30 13:00:04 +0000 2020,"Remote work is great, until it isn't. Loss of social interaction can mean the loss of everything from morale to cam… https://t.co/flt1tT2mbq",3,"[{""loss"":-3},{""loss"":3},{""great"":3}]",,"[""loss""]"
Thu Jul 30 13:00:04 +0000 2020,"In general, we are going to witness the democratization of the location of job opportunities over time. How this ch… https://t.co/GAuwjfeX0c",2,"[{""opportunities"":2}]",,[]
Thu Jul 30 13:00:02 +0000 2020,"Igor Dinuzzi is a designer from Madrid whose past projects include work for @Facebook and @PwC.

With 2+ years of… https://t.co/U4p0woIbiR",0,[],,[]
Thu Jul 30 12:59:25 +0000 2020,Upcoming Live Webinars &amp; Events - https://t.co/46rvx9cEcC,0,[],,[]
Thu Jul 30 12:59:13 +0000 2020,"RT @mallorynicoll: I often post about how worried I am to be sent back to work at school on my Instagram stories. For some reason, the majo…",-3,"[{""worried"":-3}]",,"[""worried""]"
Thu Jul 30 12:59:10 +0000 2020,RT @rcgp: Listen out for @MartinRCGP speaking to @theJeremyVine @BBCRadio2 around 1.30 on the future of general practice post-#COVID19 and…,0,[],,[]
Thu Jul 30 12:58:48 +0000 2020,RT @TechCrunch: Six leading investors assess the remote-work startup landscape https://t.co/5Tpus6rpb7 by @alex and @lucasmtny,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:58:46 +0000 2020,RT @DalewilliamGar2: Let's just remote teach forever and send the school funding to the the family so the can buy laptops for every student…,0,[],,[]
Thu Jul 30 12:58:39 +0000 2020,Happy #NationalInternDay! I can't believe I only have a week left as an #IBMIntern at my remote work station! #IBM… https://t.co/see4Bk9LsH,3,"[{""happy"":3}]",,[]
Thu Jul 30 12:58:02 +0000 2020,Are smart offices the new remote working? ITProPortal investigates: https://t.co/Sx6WPLUmVT What do you think of th… https://t.co/GrjJ0ZyS4t,1,"[{""smart"":1}]",,[]
Thu Jul 30 12:58:00 +0000 2020,"Under a new scheme, the 'Barbados Welcome Stamp' has started taking applications for international tourists, tempti… https://t.co/hfWaXLMERD",2,"[{""welcome"":2}]",,[]
Thu Jul 30 12:57:42 +0000 2020,In our Remote Work Training Report we saw a direct correlation between #preparedness to perform on a #remoteteam an… https://t.co/LlyPm0P6Qw,0,[],,[]
Thu Jul 30 12:57:39 +0000 2020,"RT @Capespace: Whether you're already remotely working or you're considering making the move, tomorrow's discussion with CapeSpace member B…",0,[],,[]
Thu Jul 30 12:57:39 +0000 2020,RT @LordMomanga: @Jscott1145 @KevinWheatleyKY @GCCSchools The system screws the parents over and disallows them to raise their own children…,0,[],,[]
Thu Jul 30 12:57:19 +0000 2020,"RT @PatrickBrosnan2: As a CPS parent, I wish the district would just abandon this whole plan, and spend all of the remaining time and energ…",-1,"[{""abandon"":-2},{""wish"":1}]",,"[""abandon""]"
Thu Jul 30 12:57:19 +0000 2020,@jaycee My particular industry doesn't support remote work.,-2,"[{""support"":-2}]",,"[""support""]"
Thu Jul 30 12:56:49 +0000 2020,@KZCRNA @kare11 You have this wrong. Teachers would still teach under a remote learning model. If you talk to teach… https://t.co/EjRkYa1nE4,-2,"[{""wrong"":-2}]",,"[""wrong""]"
Thu Jul 30 12:56:42 +0000 2020,Let's just remote teach forever and send the school funding to the the family so the can buy laptops for every stud… https://t.co/IhOb6LsbI1,0,[],,[]
Thu Jul 30 12:56:18 +0000 2020,Barbados is offering remote workers a 12-month visa so they can give up working from home and start working from th… https://t.co/b0juMaQz64,0,[],,[]
Thu Jul 30 12:56:16 +0000 2020,"Whether you're already remotely working or you're considering making the move, tomorrow's discussion with CapeSpace… https://t.co/0C1WXz2c9b",0,[],,[]
Thu Jul 30 12:55:49 +0000 2020,"RT @RandomActsOrg: We're looking for individuals to become part of our remote, all-volunteer staff. The hours are flexible and you can work…",0,[],,[]
Thu Jul 30 12:55:34 +0000 2020,RT @techsavvyteach: Why Google's new WFH plan is a game changer https://t.co/DM1d8kCAgp,0,[],,[]
Thu Jul 30 12:55:32 +0000 2020,Six leading investors assess the remote-work startup landscape - TechCrunch https://t.co/PQlZHeVNkG,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:55:24 +0000 2020,@DonaldJTrumpJr I want to know when remote learning parents will receive their compensation for all the work WE did… https://t.co/oN3aGtLtET,1,"[{""want"":1}]",,[]
Thu Jul 30 12:55:19 +0000 2020,"RT @european_oils: hiring 2 folks, part time based in the RGV ❤️ 17$ an hour/20 hours a week/ remote work. you’d be helping people register…",2,"[{""helping"":2}]",,[]
Thu Jul 30 12:55:14 +0000 2020,Organizations have rapidly shifted to semi-remote working arrangements &amp; thus they must be equally speedy in mitiga… https://t.co/WloDtv7U3B,0,[],,[]
Thu Jul 30 12:55:12 +0000 2020,An Intranet can be a powerful tool when working with remote teams. Find out what you need to know about choosing th… https://t.co/ZhYct0f9oP,2,"[{""powerful"":2}]",,[]
Thu Jul 30 12:55:05 +0000 2020,Six leading investors assess the remote-work startup landscape - News from TechCrunch https://t.co/a45G3sNLmC,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:54:28 +0000 2020,RT @VictoriaTheTech: So...apparently my local district (not where I work) has ordered laptops for students due to remote learning plans but…,0,[],,[]
Thu Jul 30 12:53:55 +0000 2020,"RT @patsnow67329705: Datacasting, such a great tool to reach students that don't have access to broadband or cell service. So they can work…",4,"[{""reach"":1},{""great"":3}]",,[]
Thu Jul 30 12:53:52 +0000 2020,Whats shaking Socal? Oh sorry too soon? #QuakeBot says everywhere. &lt;takes tennis shoes to remote work office&gt; JUST… https://t.co/zCACva7oOR,-1,"[{""sorry"":-1}]",,"[""sorry""]"
Thu Jul 30 12:53:19 +0000 2020,Six leading investors assess the remote-work startup landscape https://t.co/3HWVxas9Q0 https://t.co/QHAm2KAfxa,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:53:02 +0000 2020,@TamDZS @DoctorPluto @showtime82 @RadicalWarlock @LouisAdimando @mcuban All these other programs for kids are open.… https://t.co/Z49XpDOYLV,0,[],,[]
Thu Jul 30 12:52:48 +0000 2020,Six leading investors assess the remote-work startup landscape https://t.co/rExN3zu07k,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:52:42 +0000 2020,"@IntuitMachine @mims How does remote work contend against the winner-take-all effect? Seems it would do the opposite, no?",-2,"[{""no"":-1},{""contend"":-1}]",,"[""no"",""contend""]"
Thu Jul 30 12:52:33 +0000 2020,"RT @Reema04635016: @jouleshealth v Fight for remote &amp; favourite Cartoon Chanel .
Fight 4 Chocolates &amp; Ice creams .
Fight 4 eat to our mothe…",-1,"[{""fight"":-1},{""fight"":-1},{""favourite"":2},{""fight"":-1}]",,"[""fight"",""fight"",""fight""]"
Thu Jul 30 12:52:22 +0000 2020,"@jouleshealth v Fight for remote &amp; favourite Cartoon Chanel .
Fight 4 Chocolates &amp; Ice creams .
Fight 4 eat to our… https://t.co/TbBbOGB8Vp",-1,"[{""fight"":-1},{""fight"":-1},{""favourite"":2},{""fight"":-1}]",,"[""fight"",""fight"",""fight""]"
Thu Jul 30 12:52:11 +0000 2020,Day 123 of indefinite remote work: I surprisingly feel well rested for once,0,[],,[]
Thu Jul 30 12:52:09 +0000 2020,"Is your team doing remote daily standups?

Making those work across timezones is often tricky, sometimes impossible… https://t.co/mMlGgd6UtK",0,[],,[]
Thu Jul 30 12:52:06 +0000 2020,Today we at @PU_Astro are celebrating our *18* fantastic undergraduate summer researchers with our remote symposium… https://t.co/lTBkxJ9gyK,7,"[{""fantastic"":4},{""celebrating"":3}]",,[]
Thu Jul 30 12:52:04 +0000 2020,"RT @RandomActsOrg: We're looking for individuals to become part of our remote, all-volunteer staff. The hours are flexible and you can work…",0,[],,[]
Thu Jul 30 12:51:50 +0000 2020,RT @TechCrunch: Six leading investors assess the remote-work startup landscape https://t.co/5Tpus6rpb7 by @alex and @lucasmtny,2,"[{""leading"":2}]",,[]
Thu Jul 30 12:51:33 +0000 2020,"RT @CivicHallTO: Is #WFH still a challenge for you? Join us on Aug 6, 12:00 PM, and hear some tips &amp; tricks from #code4ca fellow @seyitaylo…",0,"[{""join"":1},{""challenge"":-1}]",,"[""challenge""]"
Thu Jul 30 12:51:13 +0000 2020,@DonaldJTrumpJr I honestly don't get this.  I am a teacher and want to go back whatever way possible.  Online/Remot… https://t.co/i2oJmujbil,1,"[{""want"":1}]",,[]
Thu Jul 30 12:51:03 +0000 2020,"RT @patsnow67329705: Datacasting, such a great tool to reach students that don't have access to broadband or cell service. So they can work…",4,"[{""reach"":1},{""great"":3}]",,[]
Thu Jul 30 12:51:02 +0000 2020,"Providing knowledge workers flexibility to work where they want, and maybe even when they want (we're all productiv… https://t.co/q6jDIDQytJ",2,"[{""want"":1},{""want"":1}]",,[]
Thu Jul 30 12:50:24 +0000 2020,"Datacasting, such a great tool to reach students that don't have access to broadband or cell service. So they can w… https://t.co/5IAoJq83M4",4,"[{""reach"":1},{""great"":3}]",,[]
Thu Jul 30 12:50:18 +0000 2020,"Five Tips for Keeping Your Distributed Workforce (Socially) Connected
July 29, 2020
Posted @ralaw33tone
Best practi… https://t.co/J1yrp47wE9",3,"[{""best"":3}]",,[]
Thu Jul 30 12:50:16 +0000 2020,"RT @GrammyGC5: 💫 Google's 200K employees to work from home until at least summer 2021.

💫 Citing the health of employees &amp; customers.

💫 Pu…",6,"[{""💫"":2},{""💫"":2},{""💫"":2}]",,[]
Thu Jul 30 12:50:16 +0000 2020,"Amid COVID-19, people under 30 may finally kill email https://t.co/CmlMmqKrsY",-3,"[{""kill"":-3}]",,"[""kill""]"
Thu Jul 30 12:50:06 +0000 2020,3 tips for remote sysadmins https://t.co/LW249K1xGr via #EnableSysadmin Finding your remote work groove isn't as di… https://t.co/Sl3un9a9x3,0,[],,[]
Thu Jul 30 12:50:04 +0000 2020,"As the lockdown continues and businesses adjust, a new normal has begun to take shape. This may affect commercial r… https://t.co/YdPvl6wreA",0,[],,[]
Thu Jul 30 12:50:03 +0000 2020,"""A new study finds that 63% of them jumped in now because they think their commute is gone for good."" &gt; RT… https://t.co/iEAd73F7iB",3,"[{""good"":3}]",,[]
Thu Jul 30 12:49:54 +0000 2020,"Human resources, where meeting face to face has always been important, is having to reimagine how processes work in… https://t.co/mX8pbz1YuD",2,"[{""important"":2}]",,[]
